sale_id,order_id,product_id,quantity,unit_price,discount,total_amount
SALE004187,ORD01390,PROD042,2,1798.59,0.13,3129.55
SALE004188,ORD01390,PROD029,2,2616.12,0.08,4813.66
SALE004189,ORD01390,PROD012,3,4465.82,0.16,11253.87
SALE004190,ORD01391,PROD009,3,2002.66,0.21,4746.3
SALE004191,ORD01391,PROD043,3,1517.85,0.24,3460.7
SALE004192,ORD01391,PROD036,1,3595.8,0.25,2696.85
SALE004193,ORD01391,PROD049,4,537.06,0.09,1954.9
SALE004194,ORD01391,PROD002,2,535.51,0.1,963.92
SALE004195,ORD01392,PROD035,4,469.72,0.17,1559.47
SALE004196,ORD01392,PROD044,1,1781.03,0.2,1424.82
SALE004197,ORD01392,PROD010,4,2324.26,0.14,7995.45
SALE004198,ORD01393,PROD027,2,3088.97,0.0,6177.94
SALE004199,ORD01393,PROD041,4,3700.67,0.2,11842.14
SALE004200,ORD01393,PROD005,1,1657.15,0.17,1375.43
SALE004201,ORD01394,PROD050,3,3318.5,0.14,8561.73
SALE004202,ORD01394,PROD013,1,4778.91,0.06,4492.18
SALE004203,ORD01395,PROD050,4,3318.5,0.14,11415.64
SALE004204,ORD01395,PROD018,2,1310.62,0.15,2228.05
SALE004205,ORD01396,PROD033,1,3417.13,0.21,2699.53
SALE004206,ORD01396,PROD018,2,1310.62,0.12,2306.69
SALE004207,ORD01396,PROD041,2,3700.67,0.0,7401.34
SALE004208,ORD01397,PROD028,1,379.93,0.03,368.53
SALE004209,ORD01397,PROD039,4,109.94,0.13,382.59
SALE004210,ORD01397,PROD026,1,3201.51,0.02,3137.48
SALE004211,ORD01397,PROD025,2,4480.83,0.2,7169.33
SALE004212,ORD01397,PROD005,3,1657.15,0.21,3927.45
SALE004213,ORD01398,PROD004,1,792.74,0.09,721.39
SALE004214,ORD01399,PROD040,3,4784.68,0.02,14066.96
SALE004215,ORD01400,PROD005,4,1657.15,0.19,5369.17
SALE004216,ORD01400,PROD048,2,911.84,0.22,1422.47
SALE004217,ORD01400,PROD021,4,4513.72,0.16,15166.1
SALE004218,ORD01400,PROD004,2,792.74,0.01,1569.63
SALE004219,ORD01400,PROD030,3,793.34,0.06,2237.22
SALE004220,ORD01401,PROD018,4,1310.62,0.11,4665.81
SALE004221,ORD01401,PROD002,3,535.51,0.1,1445.88
SALE004222,ORD01401,PROD032,1,2585.5,0.18,2120.11
SALE004223,ORD01402,PROD009,4,2002.66,0.17,6648.83
SALE004224,ORD01402,PROD047,2,966.72,0.09,1759.43
SALE004225,ORD01402,PROD026,1,3201.51,0.19,2593.22
SALE004226,ORD01402,PROD049,4,537.06,0.18,1761.56
SALE004227,ORD01403,PROD025,1,4480.83,0.19,3629.47
SALE004228,ORD01403,PROD004,3,792.74,0.01,2354.44
SALE004229,ORD01403,PROD011,3,3935.83,0.02,11571.34
SALE004230,ORD01403,PROD037,2,406.82,0.05,772.96
SALE004231,ORD01404,PROD015,3,1611.26,0.18,3963.7
SALE004232,ORD01404,PROD006,2,3699.92,0.05,7029.85
SALE004233,ORD01404,PROD009,4,2002.66,0.03,7770.32
SALE004234,ORD01404,PROD021,1,4513.72,0.12,3972.07
SALE004235,ORD01405,PROD011,1,3935.83,0.02,3857.11
SALE004236,ORD01405,PROD044,2,1781.03,0.0,3562.06
SALE004237,ORD01406,PROD015,4,1611.26,0.06,6058.34
SALE004238,ORD01407,PROD043,3,1517.85,0.09,4143.73
SALE004239,ORD01407,PROD021,2,4513.72,0.05,8576.07
SALE004240,ORD01407,PROD009,1,2002.66,0.22,1562.07
SALE004241,ORD01407,PROD030,3,793.34,0.08,2189.62
SALE004242,ORD01407,PROD032,1,2585.5,0.18,2120.11
SALE004243,ORD01408,PROD038,1,402.72,0.04,386.61
SALE004244,ORD01408,PROD021,4,4513.72,0.07,16791.04
SALE004245,ORD01409,PROD007,4,2406.29,0.07,8951.4
SALE004246,ORD01410,PROD016,4,3456.27,0.05,13133.83
SALE004247,ORD01411,PROD007,1,2406.29,0.23,1852.84
SALE004248,ORD01411,PROD026,4,3201.51,0.19,10372.89
SALE004249,ORD01411,PROD031,4,3700.3,0.17,12285.0
SALE004250,ORD01412,PROD012,1,4465.82,0.21,3528.0
SALE004251,ORD01412,PROD005,1,1657.15,0.22,1292.58
SALE004252,ORD01413,PROD035,3,469.72,0.13,1225.97
SALE004253,ORD01413,PROD012,4,4465.82,0.04,17148.75
SALE004254,ORD01413,PROD007,3,2406.29,0.18,5919.47
SALE004255,ORD01413,PROD041,4,3700.67,0.2,11842.14
SALE004256,ORD01413,PROD013,4,4778.91,0.06,17968.7
SALE004257,ORD01414,PROD015,2,1611.26,0.14,2771.37
SALE004258,ORD01414,PROD035,3,469.72,0.1,1268.24
SALE004259,ORD01414,PROD016,3,3456.27,0.06,9746.68
SALE004260,ORD01414,PROD008,4,1910.65,0.24,5808.38
SALE004261,ORD01415,PROD032,4,2585.5,0.1,9307.8
SALE004262,ORD01416,PROD030,4,793.34,0.18,2602.16
SALE004263,ORD01417,PROD032,2,2585.5,0.22,4033.38
SALE004264,ORD01417,PROD016,1,3456.27,0.09,3145.21
SALE004265,ORD01417,PROD026,1,3201.51,0.09,2913.37
SALE004266,ORD01417,PROD034,2,256.28,0.02,502.31
SALE004267,ORD01418,PROD012,3,4465.82,0.08,12325.66
SALE004268,ORD01418,PROD015,2,1611.26,0.02,3158.07
SALE004269,ORD01419,PROD044,3,1781.03,0.13,4648.49
SALE004270,ORD01419,PROD043,4,1517.85,0.23,4674.98
SALE004271,ORD01419,PROD024,3,3313.8,0.1,8947.26
SALE004272,ORD01419,PROD001,2,4229.57,0.18,6936.49
SALE004273,ORD01420,PROD042,2,1798.59,0.08,3309.41
SALE004274,ORD01420,PROD050,4,3318.5,0.24,10088.24
SALE004275,ORD01420,PROD012,1,4465.82,0.14,3840.61
SALE004276,ORD01420,PROD005,3,1657.15,0.06,4673.16
SALE004277,ORD01420,PROD037,3,406.82,0.2,976.37
SALE004278,ORD01421,PROD011,2,3935.83,0.22,6139.89
SALE004279,ORD01422,PROD022,1,2334.31,0.24,1774.08
SALE004280,ORD01423,PROD043,4,1517.85,0.24,4614.26
SALE004281,ORD01423,PROD035,3,469.72,0.13,1225.97
SALE004282,ORD01424,PROD042,3,1798.59,0.21,4262.66
SALE004283,ORD01424,PROD009,1,2002.66,0.16,1682.23
SALE004284,ORD01424,PROD020,3,240.21,0.09,655.77
SALE004285,ORD01425,PROD033,4,3417.13,0.02,13395.15
SALE004286,ORD01425,PROD030,2,793.34,0.06,1491.48
SALE004287,ORD01425,PROD049,4,537.06,0.11,1911.93
SALE004288,ORD01425,PROD003,4,2466.79,0.05,9373.8
SALE004289,ORD01425,PROD045,2,3884.53,0.01,7691.37
SALE004290,ORD01426,PROD029,1,2616.12,0.18,2145.22
SALE004291,ORD01426,PROD018,4,1310.62,0.12,4613.38
SALE004292,ORD01426,PROD025,4,4480.83,0.1,16130.99
SALE004293,ORD01426,PROD050,2,3318.5,0.21,5243.23
SALE004294,ORD01426,PROD005,4,1657.15,0.13,5766.88
SALE004295,ORD01427,PROD009,2,2002.66,0.12,3524.68
SALE004296,ORD01427,PROD021,1,4513.72,0.2,3610.98
SALE004297,ORD01428,PROD021,2,4513.72,0.17,7492.78
SALE004298,ORD01428,PROD044,2,1781.03,0.09,3241.47
SALE004299,ORD01428,PROD034,3,256.28,0.22,599.7
SALE004300,ORD01428,PROD001,3,4229.57,0.19,10277.86
SALE004301,ORD01428,PROD026,4,3201.51,0.1,11525.44
SALE004302,ORD01429,PROD022,1,2334.31,0.17,1937.48
SALE004303,ORD01429,PROD044,2,1781.03,0.07,3312.72
SALE004304,ORD01429,PROD030,2,793.34,0.19,1285.21
SALE004305,ORD01429,PROD037,3,406.82,0.21,964.16
SALE004306,ORD01429,PROD003,3,2466.79,0.06,6956.35
SALE004307,ORD01430,PROD026,3,3201.51,0.21,7587.58
SALE004308,ORD01430,PROD030,3,793.34,0.05,2261.02
SALE004309,ORD01430,PROD038,2,402.72,0.16,676.57
SALE004310,ORD01430,PROD013,2,4778.91,0.17,7932.99
SALE004311,ORD01430,PROD009,3,2002.66,0.2,4806.38
SALE004312,ORD01431,PROD013,1,4778.91,0.09,4348.81
SALE004313,ORD01431,PROD035,2,469.72,0.07,873.68
SALE004314,ORD01432,PROD012,3,4465.82,0.18,10985.92
SALE004315,ORD01432,PROD035,4,469.72,0.04,1803.72
SALE004316,ORD01432,PROD049,3,537.06,0.1,1450.06
SALE004317,ORD01433,PROD011,2,3935.83,0.09,7163.21
SALE004318,ORD01433,PROD026,3,3201.51,0.03,9316.39
SALE004319,ORD01433,PROD038,1,402.72,0.14,346.34
SALE004320,ORD01433,PROD015,4,1611.26,0.09,5864.99
SALE004321,ORD01433,PROD045,1,3884.53,0.24,2952.24
SALE004322,ORD01434,PROD034,3,256.28,0.0,768.84
SALE004323,ORD01434,PROD017,3,2216.14,0.19,5385.22
SALE004324,ORD01434,PROD025,3,4480.83,0.21,10619.57
SALE004325,ORD01434,PROD036,2,3595.8,0.0,7191.6
SALE004326,ORD01435,PROD041,1,3700.67,0.23,2849.52
SALE004327,ORD01435,PROD040,1,4784.68,0.23,3684.2
SALE004328,ORD01435,PROD008,4,1910.65,0.04,7336.9
SALE004329,ORD01436,PROD034,3,256.28,0.15,653.51
SALE004330,ORD01436,PROD046,3,3323.78,0.2,7977.07
SALE004331,ORD01437,PROD024,2,3313.8,0.1,5964.84
SALE004332,ORD01438,PROD021,3,4513.72,0.11,12051.63
SALE004333,ORD01439,PROD021,2,4513.72,0.18,7402.5
SALE004334,ORD01439,PROD013,3,4778.91,0.15,12186.22
SALE004335,ORD01439,PROD007,2,2406.29,0.2,3850.06
SALE004336,ORD01440,PROD047,4,966.72,0.11,3441.52
SALE004337,ORD01440,PROD034,3,256.28,0.01,761.15
SALE004338,ORD01440,PROD007,3,2406.29,0.24,5486.34
SALE004339,ORD01440,PROD016,2,3456.27,0.17,5737.41
SALE004340,ORD01441,PROD019,1,4212.31,0.01,4170.19
SALE004341,ORD01442,PROD012,1,4465.82,0.17,3706.63
SALE004342,ORD01442,PROD030,4,793.34,0.14,2729.09
SALE004343,ORD01442,PROD025,2,4480.83,0.19,7258.94
SALE004344,ORD01443,PROD018,3,1310.62,0.03,3813.9
SALE004345,ORD01444,PROD034,2,256.28,0.22,399.8
SALE004346,ORD01444,PROD036,3,3595.8,0.14,9277.16
SALE004347,ORD01444,PROD050,4,3318.5,0.1,11946.6
SALE004348,ORD01444,PROD023,3,3204.15,0.22,7497.71
SALE004349,ORD01444,PROD026,4,3201.51,0.0,12806.04
SALE004350,ORD01445,PROD035,2,469.72,0.03,911.26
SALE004351,ORD01445,PROD029,3,2616.12,0.13,6828.07
SALE004352,ORD01445,PROD018,3,1310.62,0.14,3381.4
SALE004353,ORD01445,PROD020,3,240.21,0.18,590.92
SALE004354,ORD01446,PROD024,3,3313.8,0.04,9543.74
SALE004355,ORD01446,PROD021,2,4513.72,0.08,8305.24
SALE004356,ORD01446,PROD046,1,3323.78,0.24,2526.07
SALE004357,ORD01446,PROD040,4,4784.68,0.25,14354.04
SALE004358,ORD01447,PROD009,1,2002.66,0.22,1562.07
SALE004359,ORD01448,PROD010,3,2324.26,0.09,6345.23
SALE004360,ORD01449,PROD038,2,402.72,0.02,789.33
SALE004361,ORD01449,PROD042,2,1798.59,0.03,3489.26
SALE004362,ORD01450,PROD021,3,4513.72,0.02,13270.34
SALE004363,ORD01451,PROD021,3,4513.72,0.12,11916.22
SALE004364,ORD01452,PROD014,2,3945.17,0.17,6548.98
SALE004365,ORD01452,PROD041,3,3700.67,0.08,10213.85
SALE004366,ORD01452,PROD028,4,379.93,0.1,1367.75
SALE004367,ORD01452,PROD036,4,3595.8,0.04,13807.87
SALE004368,ORD01452,PROD048,2,911.84,0.11,1623.08
SALE004369,ORD01453,PROD047,2,966.72,0.19,1566.09
SALE004370,ORD01453,PROD019,2,4212.31,0.09,7666.4
SALE004371,ORD01453,PROD042,2,1798.59,0.23,2769.83
SALE004372,ORD01453,PROD027,3,3088.97,0.05,8803.56
SALE004373,ORD01454,PROD034,2,256.28,0.2,410.05
SALE004374,ORD01455,PROD046,1,3323.78,0.18,2725.5
SALE004375,ORD01455,PROD035,2,469.72,0.21,742.16
SALE004376,ORD01456,PROD013,2,4778.91,0.22,7455.1
SALE004377,ORD01456,PROD039,1,109.94,0.16,92.35
SALE004378,ORD01457,PROD006,1,3699.92,0.13,3218.93
SALE004379,ORD01457,PROD004,4,792.74,0.07,2948.99
SALE004380,ORD01457,PROD025,2,4480.83,0.05,8513.58
SALE004381,ORD01457,PROD048,4,911.84,0.09,3319.1
SALE004382,ORD01457,PROD001,2,4229.57,0.19,6851.9
SALE004383,ORD01458,PROD034,4,256.28,0.04,984.12
SALE004384,ORD01458,PROD046,2,3323.78,0.22,5185.1
SALE004385,ORD01458,PROD006,4,3699.92,0.12,13023.72
SALE004386,ORD01458,PROD043,3,1517.85,0.19,3688.38
SALE004387,ORD01459,PROD036,4,3595.8,0.03,13951.7
SALE004388,ORD01459,PROD041,2,3700.67,0.22,5773.05
SALE004389,ORD01459,PROD018,1,1310.62,0.08,1205.77
SALE004390,ORD01460,PROD006,4,3699.92,0.1,13319.71
SALE004391,ORD01460,PROD033,2,3417.13,0.18,5604.09
SALE004392,ORD01460,PROD050,4,3318.5,0.01,13141.26
SALE004393,ORD01460,PROD043,2,1517.85,0.18,2489.27
SALE004394,ORD01460,PROD048,1,911.84,0.16,765.95
SALE004395,ORD01461,PROD005,2,1657.15,0.05,3148.58
SALE004396,ORD01461,PROD030,2,793.34,0.23,1221.74
SALE004397,ORD01462,PROD012,2,4465.82,0.19,7234.63
SALE004398,ORD01462,PROD002,2,535.51,0.24,813.98
SALE004399,ORD01462,PROD021,4,4513.72,0.2,14443.9
SALE004400,ORD01462,PROD010,1,2324.26,0.16,1952.38
SALE004401,ORD01462,PROD037,2,406.82,0.14,699.73
SALE004402,ORD01463,PROD016,3,3456.27,0.16,8709.8
SALE004403,ORD01463,PROD011,2,3935.83,0.2,6297.33
SALE004404,ORD01464,PROD014,4,3945.17,0.03,15307.26
SALE004405,ORD01464,PROD021,4,4513.72,0.18,14805.0
SALE004406,ORD01464,PROD036,4,3595.8,0.05,13664.04
SALE004407,ORD01464,PROD020,4,240.21,0.07,893.58
SALE004408,ORD01464,PROD018,1,1310.62,0.14,1127.13
SALE004409,ORD01465,PROD017,4,2216.14,0.15,7534.88
SALE004410,ORD01465,PROD037,1,406.82,0.05,386.48
SALE004411,ORD01465,PROD050,4,3318.5,0.15,11282.9
SALE004412,ORD01466,PROD029,2,2616.12,0.01,5179.92
SALE004413,ORD01466,PROD001,2,4229.57,0.17,7021.09
SALE004414,ORD01466,PROD012,4,4465.82,0.19,14469.26
SALE004415,ORD01466,PROD037,4,406.82,0.18,1334.37
SALE004416,ORD01466,PROD005,2,1657.15,0.12,2916.58
SALE004417,ORD01467,PROD009,2,2002.66,0.03,3885.16
SALE004418,ORD01467,PROD038,1,402.72,0.2,322.18
SALE004419,ORD01467,PROD036,1,3595.8,0.03,3487.93
SALE004420,ORD01468,PROD026,2,3201.51,0.04,6146.9
SALE004421,ORD01468,PROD047,1,966.72,0.07,899.05
SALE004422,ORD01468,PROD004,4,792.74,0.15,2695.32
SALE004423,ORD01469,PROD034,3,256.28,0.17,638.14
SALE004424,ORD01469,PROD033,3,3417.13,0.17,8508.65
SALE004425,ORD01469,PROD037,3,406.82,0.05,1159.44
SALE004426,ORD01469,PROD029,4,2616.12,0.23,8057.65
SALE004427,ORD01470,PROD013,1,4778.91,0.07,4444.39
SALE004428,ORD01471,PROD016,1,3456.27,0.2,2765.02
SALE004429,ORD01471,PROD025,3,4480.83,0.03,13039.22
SALE004430,ORD01471,PROD042,1,1798.59,0.09,1636.72
SALE004431,ORD01472,PROD014,1,3945.17,0.01,3905.72
SALE004432,ORD01472,PROD047,2,966.72,0.16,1624.09
SALE004433,ORD01473,PROD050,3,3318.5,0.17,8263.06
SALE004434,ORD01473,PROD047,1,966.72,0.08,889.38
SALE004435,ORD01474,PROD018,2,1310.62,0.01,2595.03
SALE004436,ORD01474,PROD042,2,1798.59,0.23,2769.83
SALE004437,ORD01474,PROD048,4,911.84,0.25,2735.52
SALE004438,ORD01474,PROD033,1,3417.13,0.05,3246.27
SALE004439,ORD01475,PROD032,4,2585.5,0.01,10238.58
SALE004440,ORD01475,PROD006,2,3699.92,0.18,6067.87
SALE004441,ORD01475,PROD039,1,109.94,0.05,104.44
SALE004442,ORD01475,PROD008,1,1910.65,0.22,1490.31
SALE004443,ORD01475,PROD010,4,2324.26,0.1,8367.34
SALE004444,ORD01476,PROD004,1,792.74,0.03,768.96
SALE004445,ORD01476,PROD008,4,1910.65,0.1,6878.34
SALE004446,ORD01477,PROD012,1,4465.82,0.15,3795.95
SALE004447,ORD01477,PROD003,1,2466.79,0.11,2195.44
SALE004448,ORD01478,PROD043,4,1517.85,0.23,4674.98
SALE004449,ORD01478,PROD048,2,911.84,0.23,1404.23
SALE004450,ORD01478,PROD034,2,256.28,0.01,507.43
SALE004451,ORD01479,PROD013,1,4778.91,0.17,3966.5
SALE004452,ORD01479,PROD028,4,379.93,0.16,1276.56
SALE004453,ORD01479,PROD025,3,4480.83,0.19,10888.42
SALE004454,ORD01479,PROD022,1,2334.31,0.04,2240.94
SALE004455,ORD01479,PROD014,3,3945.17,0.04,11362.09
SALE004456,ORD01480,PROD019,1,4212.31,0.2,3369.85
SALE004457,ORD01481,PROD041,1,3700.67,0.14,3182.58
SALE004458,ORD01481,PROD034,3,256.28,0.25,576.63
SALE004459,ORD01481,PROD009,2,2002.66,0.15,3404.52
SALE004460,ORD01481,PROD022,4,2334.31,0.03,9057.12
SALE004461,ORD01482,PROD013,4,4778.91,0.21,15101.36
SALE004462,ORD01482,PROD045,1,3884.53,0.2,3107.62
SALE004463,ORD01482,PROD024,1,3313.8,0.2,2651.04
SALE004464,ORD01482,PROD023,2,3204.15,0.18,5254.81
SALE004465,ORD01482,PROD047,3,966.72,0.03,2813.16
SALE004466,ORD01483,PROD032,4,2585.5,0.03,10031.74
SALE004467,ORD01483,PROD002,3,535.51,0.05,1526.2
SALE004468,ORD01483,PROD050,3,3318.5,0.14,8561.73
SALE004469,ORD01483,PROD007,3,2406.29,0.1,6496.98
SALE004470,ORD01483,PROD015,2,1611.26,0.05,3061.39
SALE004471,ORD01484,PROD017,1,2216.14,0.22,1728.59
SALE004472,ORD01485,PROD002,4,535.51,0.23,1649.37
SALE004473,ORD01485,PROD010,4,2324.26,0.03,9018.13
SALE004474,ORD01486,PROD011,3,3935.83,0.02,11571.34
SALE004475,ORD01486,PROD031,1,3700.3,0.11,3293.27
SALE004476,ORD01486,PROD015,1,1611.26,0.11,1434.02
SALE004477,ORD01486,PROD036,1,3595.8,0.1,3236.22
SALE004478,ORD01486,PROD032,2,2585.5,0.03,5015.87
SALE004479,ORD01487,PROD034,3,256.28,0.08,707.33
SALE004480,ORD01487,PROD042,2,1798.59,0.21,2841.77
SALE004481,ORD01487,PROD007,1,2406.29,0.06,2261.91
SALE004482,ORD01488,PROD003,1,2466.79,0.0,2466.79
SALE004483,ORD01488,PROD016,3,3456.27,0.23,7983.98
SALE004484,ORD01488,PROD004,4,792.74,0.24,2409.93
SALE004485,ORD01489,PROD050,3,3318.5,0.16,8362.62
SALE004486,ORD01489,PROD041,3,3700.67,0.11,9880.79
SALE004487,ORD01489,PROD029,3,2616.12,0.09,7142.01
SALE004488,ORD01489,PROD024,4,3313.8,0.21,10471.61
SALE004489,ORD01489,PROD028,2,379.93,0.06,714.27
SALE004490,ORD01490,PROD009,3,2002.66,0.12,5287.02
SALE004491,ORD01491,PROD008,1,1910.65,0.14,1643.16
SALE004492,ORD01492,PROD033,1,3417.13,0.01,3382.96
SALE004493,ORD01493,PROD048,4,911.84,0.14,3136.73
SALE004494,ORD01494,PROD029,4,2616.12,0.07,9731.97
SALE004495,ORD01495,PROD032,2,2585.5,0.11,4602.19
SALE004496,ORD01496,PROD035,1,469.72,0.13,408.66
SALE004497,ORD01497,PROD029,1,2616.12,0.22,2040.57
SALE004498,ORD01497,PROD007,1,2406.29,0.24,1828.78
SALE004499,ORD01497,PROD010,1,2324.26,0.12,2045.35
SALE004500,ORD01498,PROD033,4,3417.13,0.11,12164.98
SALE004501,ORD01498,PROD003,2,2466.79,0.01,4884.24
SALE004502,ORD01499,PROD022,1,2334.31,0.2,1867.45
SALE004503,ORD01499,PROD006,3,3699.92,0.09,10100.78
SALE004504,ORD01500,PROD018,2,1310.62,0.03,2542.6
SALE004505,ORD01500,PROD032,2,2585.5,0.01,5119.29
SALE004506,ORD01500,PROD020,4,240.21,0.05,912.8
SALE004507,ORD01500,PROD013,3,4778.91,0.11,12759.69
SALE004508,ORD01500,PROD026,4,3201.51,0.15,10885.13
SALE004509,ORD01501,PROD002,1,535.51,0.08,492.67
SALE004510,ORD01501,PROD014,2,3945.17,0.15,6706.79
SALE004511,ORD01501,PROD008,2,1910.65,0.21,3018.83
SALE004512,ORD01501,PROD036,4,3595.8,0.23,11075.06
SALE004513,ORD01502,PROD026,3,3201.51,0.15,8163.85
SALE004514,ORD01502,PROD028,2,379.93,0.21,600.29
SALE004515,ORD01502,PROD010,4,2324.26,0.0,9297.04
SALE004516,ORD01502,PROD006,1,3699.92,0.24,2811.94
SALE004517,ORD01503,PROD027,3,3088.97,0.16,7784.2
SALE004518,ORD01503,PROD028,1,379.93,0.19,307.74
SALE004519,ORD01503,PROD007,1,2406.29,0.01,2382.23
SALE004520,ORD01503,PROD020,4,240.21,0.17,797.5
SALE004521,ORD01504,PROD017,1,2216.14,0.0,2216.14
SALE004522,ORD01505,PROD038,1,402.72,0.21,318.15
SALE004523,ORD01505,PROD016,3,3456.27,0.14,8917.18
SALE004524,ORD01505,PROD035,3,469.72,0.06,1324.61
SALE004525,ORD01506,PROD021,2,4513.72,0.01,8937.17
SALE004526,ORD01507,PROD039,4,109.94,0.23,338.62
SALE004527,ORD01507,PROD033,4,3417.13,0.2,10934.82
SALE004528,ORD01507,PROD003,4,2466.79,0.16,8288.41
SALE004529,ORD01507,PROD038,1,402.72,0.05,382.58
SALE004530,ORD01507,PROD020,4,240.21,0.17,797.5
SALE004531,ORD01508,PROD025,3,4480.83,0.03,13039.22
SALE004532,ORD01508,PROD039,4,109.94,0.24,334.22
SALE004533,ORD01508,PROD036,2,3595.8,0.05,6832.02
SALE004534,ORD01508,PROD048,3,911.84,0.24,2079.0
SALE004535,ORD01509,PROD031,2,3700.3,0.21,5846.47
SALE004536,ORD01509,PROD037,3,406.82,0.11,1086.21
SALE004537,ORD01509,PROD018,2,1310.62,0.18,2149.42
SALE004538,ORD01509,PROD016,3,3456.27,0.15,8813.49
SALE004539,ORD01510,PROD040,4,4784.68,0.2,15310.98
SALE004540,ORD01511,PROD046,3,3323.78,0.04,9572.49
SALE004541,ORD01512,PROD043,4,1517.85,0.01,6010.69
SALE004542,ORD01512,PROD009,4,2002.66,0.2,6408.51
SALE004543,ORD01512,PROD002,2,535.51,0.03,1038.89
SALE004544,ORD01512,PROD014,4,3945.17,0.01,15622.87
SALE004545,ORD01513,PROD043,3,1517.85,0.02,4462.48
SALE004546,ORD01513,PROD002,1,535.51,0.06,503.38
SALE004547,ORD01514,PROD037,4,406.82,0.23,1253.01
SALE004548,ORD01514,PROD033,1,3417.13,0.02,3348.79
SALE004549,ORD01514,PROD039,4,109.94,0.24,334.22
SALE004550,ORD01514,PROD050,3,3318.5,0.23,7665.74
SALE004551,ORD01514,PROD038,1,402.72,0.2,322.18
SALE004552,ORD01515,PROD035,4,469.72,0.22,1465.53
SALE004553,ORD01516,PROD035,1,469.72,0.11,418.05
SALE004554,ORD01516,PROD009,3,2002.66,0.13,5226.94
SALE004555,ORD01516,PROD011,2,3935.83,0.14,6769.63
SALE004556,ORD01517,PROD033,2,3417.13,0.02,6697.57
SALE004557,ORD01517,PROD024,1,3313.8,0.06,3114.97
SALE004558,ORD01517,PROD029,1,2616.12,0.1,2354.51
SALE004559,ORD01517,PROD001,3,4229.57,0.12,11166.06
SALE004560,ORD01518,PROD012,2,4465.82,0.1,8038.48
SALE004561,ORD01519,PROD020,4,240.21,0.02,941.62
SALE004562,ORD01520,PROD011,4,3935.83,0.17,13066.96
SALE004563,ORD01521,PROD018,2,1310.62,0.12,2306.69
SALE004564,ORD01521,PROD011,4,3935.83,0.14,13539.26
SALE004565,ORD01521,PROD039,4,109.94,0.17,365.0
SALE004566,ORD01521,PROD043,1,1517.85,0.07,1411.6
SALE004567,ORD01521,PROD028,3,379.93,0.06,1071.4
SALE004568,ORD01522,PROD017,1,2216.14,0.2,1772.91
SALE004569,ORD01523,PROD008,4,1910.65,0.22,5961.23
SALE004570,ORD01523,PROD023,2,3204.15,0.04,6151.97
SALE004571,ORD01523,PROD028,3,379.93,0.17,946.03
SALE004572,ORD01523,PROD003,2,2466.79,0.08,4538.89
SALE004573,ORD01524,PROD023,4,3204.15,0.05,12175.77
SALE004574,ORD01524,PROD007,1,2406.29,0.22,1876.91
SALE004575,ORD01524,PROD050,4,3318.5,0.18,10884.68
SALE004576,ORD01524,PROD030,3,793.34,0.21,1880.22
SALE004577,ORD01525,PROD025,3,4480.83,0.23,10350.72
SALE004578,ORD01525,PROD035,4,469.72,0.01,1860.09
SALE004579,ORD01525,PROD016,4,3456.27,0.13,12027.82
SALE004580,ORD01525,PROD047,2,966.72,0.02,1894.77
SALE004581,ORD01526,PROD010,3,2324.26,0.03,6763.6
SALE004582,ORD01527,PROD011,2,3935.83,0.21,6218.61
SALE004583,ORD01527,PROD023,4,3204.15,0.07,11919.44
SALE004584,ORD01528,PROD009,2,2002.66,0.07,3724.95
SALE004585,ORD01528,PROD001,4,4229.57,0.13,14718.9
SALE004586,ORD01528,PROD033,2,3417.13,0.15,5809.12
SALE004587,ORD01528,PROD037,4,406.82,0.03,1578.46
SALE004588,ORD01528,PROD050,3,3318.5,0.1,8959.95
SALE004589,ORD01529,PROD049,4,537.06,0.15,1826.0
SALE004590,ORD01529,PROD034,1,256.28,0.11,228.09
SALE004591,ORD01530,PROD005,2,1657.15,0.09,3016.01
SALE004592,ORD01530,PROD006,2,3699.92,0.25,5549.88
SALE004593,ORD01530,PROD020,2,240.21,0.18,393.94
SALE004594,ORD01530,PROD014,1,3945.17,0.06,3708.46
SALE004595,ORD01530,PROD008,4,1910.65,0.18,6266.93
SALE004596,ORD01531,PROD022,2,2334.31,0.25,3501.46
SALE004597,ORD01532,PROD017,3,2216.14,0.14,5717.64
SALE004598,ORD01533,PROD026,3,3201.51,0.19,7779.67
SALE004599,ORD01534,PROD011,3,3935.83,0.23,9091.77
SALE004600,ORD01535,PROD049,2,537.06,0.07,998.93
SALE004601,ORD01535,PROD020,1,240.21,0.11,213.79
SALE004602,ORD01535,PROD032,1,2585.5,0.22,2016.69
SALE004603,ORD01536,PROD018,4,1310.62,0.1,4718.23
SALE004604,ORD01536,PROD002,1,535.51,0.12,471.25
SALE004605,ORD01536,PROD037,4,406.82,0.22,1269.28
SALE004606,ORD01537,PROD050,2,3318.5,0.18,5442.34
SALE004607,ORD01538,PROD035,1,469.72,0.22,366.38
SALE004608,ORD01538,PROD037,4,406.82,0.21,1285.55
SALE004609,ORD01538,PROD049,2,537.06,0.02,1052.64
SALE004610,ORD01538,PROD041,1,3700.67,0.11,3293.6
SALE004611,ORD01538,PROD003,4,2466.79,0.13,8584.43
SALE004612,ORD01539,PROD015,3,1611.26,0.16,4060.38
SALE004613,ORD01540,PROD041,4,3700.67,0.15,12582.28
SALE004614,ORD01540,PROD025,2,4480.83,0.17,7438.18
